2026-01-08 11:16:23,611 - INFO - ...The Fray:Tag Found [{'count': 100, 'name': 'alternative', 'url': 'https://www.last.fm/tag/alternative'}]
2026-01-08 11:16:50,185 - INFO - ...Dean Lewis:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:16:50,902 - INFO - ...Lukas Graham:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:16:53,281 - INFO - ...Sik World:Tag Found [{'count': 100, 'name': 'rap', 'url': 'https://www.last.fm/tag/rap'}]
2026-01-08 11:16:54,076 - INFO - ...Why Don't We:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:16:54,795 - INFO - ...Hamilton Leithauser:Tag Found [{'count': 100, 'name': 'indie rock', 'url': 'https://www.last.fm/tag/indie+rock'}]
2026-01-08 11:16:55,510 - INFO - ...Shaboozey:Tag Found [{'count': 100, 'name': 'country', 'url': 'https://www.last.fm/tag/country'}]
2026-01-08 11:16:56,233 - INFO - ...Christopher:Tag Found [{'count': 100, 'name': 'danish', 'url': 'https://www.last.fm/tag/danish'}]
2026-01-08 11:16:57,025 - INFO - ...The 1975:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:16:57,714 - INFO - ...Lewis Capaldi:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:16:58,690 - INFO - ...Ron Pope:Tag Found [{'count': 100, 'name': 'acoustic', 'url': 'https://www.last.fm/tag/acoustic'}]
2026-01-08 11:16:59,406 - INFO - ...The Cure:Tag Found [{'count': 100, 'name': 'post-punk', 'url': 'https://www.last.fm/tag/post-punk'}]
2026-01-08 11:17:02,064 - INFO - ...Linkin Park:Tag Found [{'count': 100, 'name': 'Nu Metal', 'url': 'https://www.last.fm/tag/Nu+Metal'}]
2026-01-08 11:17:03,295 - INFO - ...The Weeknd:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:17:04,011 - INFO - ...JP Saxe:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:17:05,037 - INFO - ...Weezer:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:17:05,710 - INFO - ...Avenged Sevenfold:Tag Found [{'count': 100, 'name': 'metalcore', 'url': 'https://www.last.fm/tag/metalcore'}]
2026-01-08 11:17:06,364 - INFO - ...Cyril Mathews:Tag Found []
2026-01-08 11:17:06,366 - INFO - Cyril Mathews \u2192 No tags found
2026-01-08 11:17:07,082 - INFO - ...Coldplay:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:07,902 - INFO - ...Vanessa Carlton:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:08,620 - INFO - ...Christina Perri:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:09,336 - INFO - ...James Arthur:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:10,154 - INFO - ...Emis Killa:Tag Found [{'count': 100, 'name': 'rap', 'url': 'https://www.last.fm/tag/rap'}]
2026-01-08 11:17:10,825 - INFO - ...ROS�:Tag Found [{'count': 100, 'name': 'Ros�', 'url': 'https://www.last.fm/tag/Ros%C3%A9'}]
2026-01-08 11:17:13,271 - INFO - ...Nirvana:Tag Found [{'count': 100, 'name': 'Grunge', 'url': 'https://www.last.fm/tag/Grunge'}]
2026-01-08 11:17:14,041 - INFO - ...Lizzo:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:17:14,863 - INFO - ...Tim Schou:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:15,583 - INFO - ...Counting Crows:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:16,295 - INFO - ...The Goo Goo Dolls:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:16,932 - INFO - ...Oasis:Tag Found [{'count': 100, 'name': 'britpop', 'url': 'https://www.last.fm/tag/britpop'}]
2026-01-08 11:17:18,047 - INFO - ...blink-182:Tag Found [{'count': 100, 'name': 'punk rock', 'url': 'https://www.last.fm/tag/punk+rock'}]
2026-01-08 11:17:20,293 - INFO - ...Avicii:Tag Found [{'count': 100, 'name': 'House', 'url': 'https://www.last.fm/tag/House'}]
2026-01-08 11:17:21,111 - INFO - ...Harry Styles:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:23,584 - INFO - ...Miley Cyrus:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:24,385 - INFO - ...Ramin Djawadi:Tag Found [{'count': 100, 'name': 'Soundtrack', 'url': 'https://www.last.fm/tag/Soundtrack'}]
2026-01-08 11:17:25,824 - INFO - ...System Of A Down:Tag Found [{'count': 100, 'name': 'alternative metal', 'url': 'https://www.last.fm/tag/alternative+metal'}]
2026-01-08 11:17:26,844 - INFO - ...TOTO:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:27,562 - INFO - ...Pacificadores:Tag Found [{'count': 100, 'name': 'All', 'url': 'https://www.last.fm/tag/All'}]
2026-01-08 11:17:28,356 - INFO - ...Conor Maynard:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:28,995 - INFO - ...Future:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:17:29,712 - INFO - ...Luke Combs:Tag Found [{'count': 100, 'name': 'country', 'url': 'https://www.last.fm/tag/country'}]
2026-01-08 11:17:30,425 - INFO - ...B.o.B:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:17:31,144 - INFO - ...KK:Tag Found [{'count': 100, 'name': 'Hindi', 'url': 'https://www.last.fm/tag/Hindi'}]
2026-01-08 11:17:33,396 - INFO - ...Eminem:Tag Found [{'count': 100, 'name': 'rap', 'url': 'https://www.last.fm/tag/rap'}]
2026-01-08 11:17:34,114 - INFO - ...Pearl Jam:Tag Found [{'count': 100, 'name': 'Grunge', 'url': 'https://www.last.fm/tag/Grunge'}]
2026-01-08 11:17:34,832 - INFO - ...Meghan Trainor:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:35,562 - INFO - ...Jimi Hendrix:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:17:36,267 - INFO - ...The Kinks:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:17:37,019 - INFO - ...Alan Walker:Tag Found [{'count': 100, 'name': 'electronic', 'url': 'https://www.last.fm/tag/electronic'}]
2026-01-08 11:17:39,525 - INFO - ...Juice WRLD:Tag Found [{'count': 100, 'name': 'trap', 'url': 'https://www.last.fm/tag/trap'}]
2026-01-08 11:17:40,561 - INFO - ...Adele:Tag Found [{'count': 100, 'name': 'soul', 'url': 'https://www.last.fm/tag/soul'}]
2026-01-08 11:17:41,281 - INFO - ...DJ Khaled:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:17:43,408 - INFO - ...FACESOUL:Tag Found [{'count': 100, 'name': 'somalian', 'url': 'https://www.last.fm/tag/somalian'}]
2026-01-08 11:17:44,103 - INFO - ...Kodaline:Tag Found [{'count': 100, 'name': 'indie rock', 'url': 'https://www.last.fm/tag/indie+rock'}]
2026-01-08 11:17:44,766 - INFO - ...Mariah Carey:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:45,483 - INFO - ...Squidgenini:Tag Found [{'count': 100, 'name': 'fish and other sea creatures', 'url': 'https://www.last.fm/tag/fish+and+other+sea+creatures'}]
2026-01-08 11:17:46,196 - INFO - ...K-Ci & JoJo:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:17:46,845 - INFO - ...N-Force:Tag Found [{'count': 100, 'name': 'dance', 'url': 'https://www.last.fm/tag/dance'}]
2026-01-08 11:17:47,832 - INFO - ...The Vamps:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:50,546 - INFO - ...Taylor Swift:Tag Found [{'count': 100, 'name': 'country', 'url': 'https://www.last.fm/tag/country'}]
2026-01-08 11:17:51,239 - INFO - ...Smash Mouth:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:53,727 - INFO - ...Kid Rock:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:17:54,960 - INFO - ...OneRepublic:Tag Found [{'count': 100, 'name': 'pop rock', 'url': 'https://www.last.fm/tag/pop+rock'}]
2026-01-08 11:17:56,052 - INFO - ...t.A.T.u.:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:57,255 - INFO - ...The Killers:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:17:58,180 - INFO - ...The Wanted:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:17:59,104 - INFO - ...John Legend:Tag Found [{'count': 100, 'name': 'soul', 'url': 'https://www.last.fm/tag/soul'}]
2026-01-08 11:17:59,817 - INFO - ...Marshmello:Tag Found [{'count': 100, 'name': 'electronic', 'url': 'https://www.last.fm/tag/electronic'}]
2026-01-08 11:18:00,532 - INFO - ...Mike Shinoda:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:18:01,253 - INFO - ...Bon Jovi:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:18:03,705 - INFO - ...Jessie Murph:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:04,345 - INFO - ...Lady Gaga:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:05,036 - INFO - ...Nico & Vinz:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:05,751 - INFO - ...Aerosmith:Tag Found [{'count': 100, 'name': 'hard rock', 'url': 'https://www.last.fm/tag/hard+rock'}]
2026-01-08 11:18:06,474 - INFO - ...Razorlight:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:18:07,298 - INFO - ...Tom Petty and the Heartbreakers:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:18:08,000 - INFO - ...Don McLean:Tag Found [{'count': 100, 'name': 'folk', 'url': 'https://www.last.fm/tag/folk'}]
2026-01-08 11:18:08,701 - INFO - ...5 Seconds of Summer:Tag Found [{'count': 100, 'name': 'pop punk', 'url': 'https://www.last.fm/tag/pop+punk'}]
2026-01-08 11:18:09,444 - INFO - ...Novo Amor:Tag Found [{'count': 100, 'name': 'folk', 'url': 'https://www.last.fm/tag/folk'}]
2026-01-08 11:18:10,264 - INFO - ...Shaggy:Tag Found [{'count': 100, 'name': 'reggae', 'url': 'https://www.last.fm/tag/reggae'}]
2026-01-08 11:18:11,082 - INFO - ...Theory of a Deadman:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:13,744 - INFO - ...Monica:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:18:14,464 - INFO - ...Robbie Williams:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:15,277 - INFO - ...Maroon 5:Tag Found [{'count': 100, 'name': 'pop rock', 'url': 'https://www.last.fm/tag/pop+rock'}]
2026-01-08 11:18:16,095 - INFO - ...Metro Boomin:Tag Found [{'count': 100, 'name': 'trap', 'url': 'https://www.last.fm/tag/trap'}]
2026-01-08 11:18:16,818 - INFO - ...Phil Collins:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:17,533 - INFO - ...Tom Odell:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:18:18,246 - INFO - ...Queen:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:18:19,274 - INFO - ...Journey:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:18:20,295 - INFO - ...Justin Bieber:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:21,321 - INFO - ...Timbaland:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:18:25,111 - INFO - ...Duncan Laurence:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:25,865 - INFO - ...Jet:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:18:26,587 - INFO - ...The War And Treaty:Tag Found [{'count': 100, 'name': 'soul', 'url': 'https://www.last.fm/tag/soul'}]
2026-01-08 11:18:27,312 - INFO - ...Lost Frequencies:Tag Found [{'count': 100, 'name': 'deep house', 'url': 'https://www.last.fm/tag/deep+house'}]
2026-01-08 11:18:28,185 - INFO - ...shy martin:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:28,895 - INFO - ...Backstreet Boys:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:29,718 - INFO - ...Conan Gray:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:30,367 - INFO - ...Seafret:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:18:31,358 - INFO - ...Thirty Seconds To Mars:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:33,914 - INFO - ...Charlie Puth:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:34,634 - INFO - ...Dasha:Tag Found [{'count': 100, 'name': 'country', 'url': 'https://www.last.fm/tag/country'}]
2026-01-08 11:18:35,381 - INFO - ...Skillet:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:36,581 - INFO - ...Chris Brown:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:18:37,299 - INFO - ...Bad Bunny:Tag Found [{'count': 100, 'name': 'Reggaeton', 'url': 'https://www.last.fm/tag/Reggaeton'}]
2026-01-08 11:18:38,013 - INFO - ...Billie Eilish:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:38,832 - INFO - ...MAX:Tag Found [{'count': 100, 'name': 'j-pop', 'url': 'https://www.last.fm/tag/j-pop'}]
2026-01-08 11:18:40,368 - INFO - ...AC/DC:Tag Found [{'count': 100, 'name': 'hard rock', 'url': 'https://www.last.fm/tag/hard+rock'}]
2026-01-08 11:18:41,392 - INFO - ...Amy Winehouse:Tag Found [{'count': 100, 'name': 'soul', 'url': 'https://www.last.fm/tag/soul'}]
2026-01-08 11:18:44,156 - INFO - ...3 Doors Down:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:44,875 - INFO - ...Selena Gomez:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:45,513 - INFO - ...Take That:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:46,204 - INFO - ...James Bay:Tag Found [{'count': 100, 'name': 'folk', 'url': 'https://www.last.fm/tag/folk'}]
2026-01-08 11:18:46,940 - INFO - ...Halsey:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:47,638 - INFO - ...Daniel Powter:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:48,646 - INFO - ...Imagine Dragons:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:18:49,380 - INFO - ...Creedence Clearwater Revival:Tag Found [{'count': 100, 'name': 'classic rock', 'url': 'https://www.last.fm/tag/classic+rock'}]
2026-01-08 11:18:50,196 - INFO - ...mgk:Tag Found [{'count': 100, 'name': 'rap', 'url': 'https://www.last.fm/tag/rap'}]
2026-01-08 11:18:51,224 - INFO - ...Camila Cabello:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:53,773 - INFO - ...Jessie J:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:54,495 - INFO - ...Paul Pablo:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:55,144 - INFO - ...Pete Davidson:Tag Found [{'count': 100, 'name': 'standup comedy', 'url': 'https://www.last.fm/tag/standup+comedy'}]
2026-01-08 11:18:55,793 - INFO - ...Guy Sebastian:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:56,544 - INFO - ...Thousand Foot Krutch:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:57,471 - INFO - ...Audioslave:Tag Found [{'count': 100, 'name': 'alternative rock', 'url': 'https://www.last.fm/tag/alternative+rock'}]
2026-01-08 11:18:58,185 - INFO - ...Akon:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:18:58,905 - INFO - ...Christina Aguilera:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:18:59,619 - INFO - ...Bazzi:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:19:00,336 - INFO - ...U2:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:19:01,156 - INFO - ...Sean Kingston:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:19:03,786 - INFO - ...Jesse McCartney:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:04,632 - INFO - ...Benson Boone:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:05,411 - INFO - ...P!nk:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:06,072 - INFO - ...Kelly Clarkson:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:06,754 - INFO - ...J. Holiday:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:19:07,604 - INFO - ...Sabrina Carpenter:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:08,294 - INFO - ...Alex Warren:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:09,144 - INFO - ...The Script:Tag Found [{'count': 100, 'name': 'pop rock', 'url': 'https://www.last.fm/tag/pop+rock'}]
2026-01-08 11:19:09,857 - INFO - ...M�neskin:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
2026-01-08 11:19:10,886 - INFO - ...Limp Bizkit:Tag Found [{'count': 100, 'name': 'Nu Metal', 'url': 'https://www.last.fm/tag/Nu+Metal'}]
2026-01-08 11:19:11,603 - INFO - ...Joshua Hyslop:Tag Found [{'count': 100, 'name': 'singer-songwriter', 'url': 'https://www.last.fm/tag/singer-songwriter'}]
2026-01-08 11:19:13,955 - INFO - ...Cher:Tag Found [{'count': 100, 'name': 'pop', 'url': 'https://www.last.fm/tag/pop'}]
2026-01-08 11:19:15,901 - INFO - ...Kanye West:Tag Found [{'count': 100, 'name': 'Hip-Hop', 'url': 'https://www.last.fm/tag/Hip-Hop'}]
2026-01-08 11:19:16,619 - INFO - ...Mark Ambor:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:19:17,332 - INFO - ...Labrinth:Tag Found [{'count': 100, 'name': 'electronic', 'url': 'https://www.last.fm/tag/electronic'}]
2026-01-08 11:19:18,051 - INFO - ...Reza Artamevia:Tag Found [{'count': 100, 'name': 'indonesia', 'url': 'https://www.last.fm/tag/indonesia'}]
2026-01-08 11:19:18,764 - INFO - ...American Authors:Tag Found [{'count': 100, 'name': 'indie', 'url': 'https://www.last.fm/tag/indie'}]
2026-01-08 11:19:19,481 - INFO - ...Daniel Caesar:Tag Found [{'count': 100, 'name': 'rnb', 'url': 'https://www.last.fm/tag/rnb'}]
2026-01-08 11:19:20,548 - INFO - ...Foo Fighters:Tag Found [{'count': 100, 'name': 'rock', 'url': 'https://www.last.fm/tag/rock'}]
